,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,has_availability,availability_30,availability_365,review_scores_accuracy,review_scores_cleanliness,reviews_per_month,place,south,verification_count,email_ver,jumio_ver,phone_ver,host_response_rate%,host_acceptance_rate%,days_as_host,days_since_last_rev,days_since_first_rev,minimum_nights,communication_score
66292,within an hour,t,76.0,t,t,t,0,219,5.0,5.0,0.05,Puglia,1,10,1,1,1,100,100,2030,998,1274,1,5.0
64867,within an hour,t,4.0,t,t,t,0,46,4.93,4.86,0.44,Puglia,1,6,1,1,1,100,95,2502,179,2057,5,4.984999999999999
73838,within an hour,f,0.0,t,t,t,23,350,4.0,5.0,0.23,Puglia,1,6,1,1,1,100,100,2453,190,190,1,5.0
66419,within an hour,f,2.0,t,t,t,0,243,5.0,4.95,0.35,Puglia,1,4,1,0,1,100,100,1828,195,1763,3,5.0
64931,within an hour,f,1.0,t,f,t,29,364,4.83,5.0,0.09,Puglia,1,3,1,0,1,100,0,2074,918,2041,6,4.9
72122,within an hour,t,3.0,t,t,t,30,365,4.71,5.0,0.24,Puglia,1,9,1,1,1,100,97,3571,191,931,1,4.93
75329,within an hour,f,0.0,t,f,t,29,364,4.88,4.63,0.28,Puglia,1,4,1,0,1,100,100,2396,188,932,3,4.88
66868,within a day,t,6.0,t,t,t,0,0,4.43,4.86,0.13,Puglia,1,6,1,1,1,100,100,2620,214,1655,2,4.86
65925,within an hour,f,5.0,t,t,t,29,364,3.0,4.0,0.04,Puglia,1,5,1,1,1,100,0,2716,923,1658,1,3.0
79844,within an hour,f,0.0,t,t,t,29,362,4.67,4.33,0.63,Puglia,1,2,1,0,1,100,85,331,197,206,2,4.835
71180,within an hour,f,1.0,t,f,t,0,118,5.0,5.0,0.05,Puglia,1,2,1,0,1,100,100,1344,1296,1324,1,5.0
78329,within an hour,f,6.0,t,t,t,28,363,4.29,4.29,0.42,Puglia,1,7,1,1,1,100,100,2702,188,568,1,4.71
63335,within an hour,t,3.0,t,t,t,30,365,4.88,5.0,0.23,Puglia,1,4,1,0,1,100,88,2269,142,2147,1,4.845
65809,within an hour,f,4.0,t,f,t,0,184,5.0,5.0,0.06,Puglia,1,2,1,0,1,100,0,1972,585,585,7,5.0
75452,within an hour,f,42.0,t,t,t,30,207,4.75,4.5,0.14,Puglia,1,9,0,1,1,100,100,1834,241,926,3,4.75
81780,within an hour,f,35.0,t,t,t,24,359,4.0,4.5,0.4,Puglia,1,5,1,0,1,89,96,3874,195,213,1,4.75
75686,within an hour,f,2.0,t,t,t,30,365,4.59,4.82,0.75,Puglia,1,6,1,1,1,100,71,2632,175,940,1,4.775
59622,within an hour,f,3.0,t,t,t,30,365,4.5,5.0,0.03,Puglia,1,4,1,0,1,100,0,3837,1656,3809,3,5.0
80845,within an hour,f,1.0,t,t,t,0,0,5.0,5.0,0.59,Puglia,1,2,1,0,1,100,100,1734,122,214,1,5.0
63459,within an hour,f,1.0,t,f,t,29,179,4.5,5.0,0.04,Puglia,1,3,1,0,1,100,30,2237,195,1658,1,4.75
60355,within a day,f,2.0,t,t,t,27,316,5.0,5.0,0.06,Puglia,1,5,1,1,1,100,0,3010,585,585,5,5.0
81372,within a day,f,3.0,t,t,t,30,365,5.0,5.0,0.31,Puglia,1,5,1,1,1,80,44,2849,158,158,2,5.0
74653,within an hour,f,6.0,t,t,t,0,0,4.5,5.0,0.12,Puglia,1,4,1,1,1,100,90,1362,546,564,3,4.75
65156,within an hour,f,6.0,t,t,t,29,364,4.0,5.0,0.07,Puglia,1,6,1,1,1,100,91,2093,929,1296,4,4.0
61885,within an hour,f,2.0,t,f,t,29,364,4.4,4.93,0.26,Puglia,1,3,1,0,1,100,20,2507,215,2002,7,4.755
63650,within an hour,f,3.0,t,t,t,30,365,5.0,5.0,0.06,Puglia,1,4,0,1,1,100,17,2360,572,572,7,5.0
72816,within an hour,f,1.0,t,t,t,29,364,4.23,4.15,0.45,Puglia,1,8,1,1,1,100,100,1982,170,933,3,4.615
78323,within an hour,t,0.0,t,t,t,0,242,4.88,4.81,1.89,Puglia,1,6,0,1,1,100,84,1970,147,569,1,4.984999999999999
77861,within a few hours,f,1.0,t,t,t,25,360,5.0,5.0,0.12,Puglia,1,6,1,1,1,100,100,609,238,550,1,5.0
65206,within an hour,f,3.0,t,t,t,29,364,5.0,5.0,0.11,Puglia,1,5,1,1,1,100,100,2164,198,2026,1,5.0
74713,within a day,f,1.0,t,f,t,0,0,4.33,4.67,0.1,Puglia,1,2,1,0,1,100,0,997,543,933,3,4.835
66732,within a few hours,f,1.0,t,f,t,27,324,4.75,4.75,0.07,Puglia,1,3,1,0,1,100,29,1792,237,1699,3,4.875
62194,within a few hours,t,6.0,t,t,t,12,347,4.67,4.67,0.1,Puglia,1,8,1,1,1,90,37,2557,878,992,3,5.0
70222,within a day,f,1.0,t,t,t,27,202,4.81,4.75,0.39,Puglia,1,7,1,1,1,100,67,1740,195,1295,3,5.0
63122,within an hour,t,1.0,t,t,t,0,243,4.89,4.97,0.54,Puglia,1,7,1,1,1,100,86,2901,185,2047,2,4.92
67344,within an hour,f,2.0,t,t,t,1,150,4.97,5.0,0.64,Puglia,1,6,1,1,1,100,100,1741,152,1700,7,5.0
64750,within an hour,t,2.0,t,t,t,28,363,4.83,4.17,0.1,Puglia,1,5,1,1,1,100,100,2087,189,2083,4,4.5
75982,within an hour,t,0.0,t,t,t,27,267,5.0,5.0,2.12,Puglia,1,6,1,1,1,100,100,2358,156,274,2,5.0
70542,within an hour,f,2.0,t,t,t,30,352,3.5,2.0,0.07,Puglia,1,5,1,1,1,100,100,2224,189,909,7,5.0
71229,within an hour,f,2.0,t,f,t,28,88,5.0,5.0,0.24,Puglia,1,3,1,0,1,100,80,3754,187,187,2,5.0
73398,within an hour,f,2.0,t,t,t,29,364,4.8,5.0,0.17,Puglia,1,4,1,0,1,100,63,2428,559,936,1,5.0
75823,within an hour,t,0.0,t,t,t,25,360,4.71,5.0,0.66,Puglia,1,6,1,1,1,100,80,1569,95,930,1,4.765000000000001
66227,within an hour,f,2.0,t,f,t,0,90,4.57,4.71,0.13,Puglia,1,3,1,0,1,100,100,1857,1253,1701,3,4.785
76724,within a day,f,864.0,t,t,t,0,90,5.0,5.0,0.3,Puglia,1,4,1,1,1,74,100,3051,229,265,1,5.0
79625,within a day,f,1.0,t,t,t,26,361,3.5,4.0,0.32,Puglia,1,2,1,0,1,100,38,1865,176,248,1,3.25
81414,within a few hours,t,0.0,f,t,t,30,365,4.75,4.58,2.25,Puglia,1,1,0,0,1,90,92,249,145,222,2,4.875
80484,within a few hours,f,1.0,t,t,t,21,356,4.5,4.75,0.72,Puglia,1,2,1,0,1,100,90,1044,186,228,1,4.75
67397,within an hour,f,3.0,t,f,t,30,180,4.85,4.89,0.5,Puglia,1,4,1,0,1,100,100,1814,179,1669,2,4.885
81692,within an hour,t,34.0,t,t,t,0,247,4.5,4.25,0.79,Puglia,1,6,1,1,1,100,100,2429,156,213,3,4.875
78079,within a day,f,0.0,t,t,t,30,365,5.0,5.0,0.13,Puglia,1,5,1,1,1,100,100,597,519,530,1,5.0
73660,a few days or more,f,1.0,t,f,t,30,158,5.0,4.2,0.17,Puglia,1,2,1,0,1,0,100,1059,218,932,5,4.699999999999999
72999,within an hour,f,2.0,t,f,t,28,363,4.25,4.5,0.14,Puglia,1,2,1,0,1,100,100,1341,192,921,2,4.625
60695,a few days or more,f,4.0,t,t,t,30,353,5.0,4.86,0.08,Puglia,1,6,1,1,1,38,26,2887,1402,2700,1,4.86
66132,within an hour,f,95.0,t,t,t,0,0,5.0,5.0,0.07,Puglia,1,8,1,1,1,100,100,3374,187,1293,7,5.0
65127,within a day,f,2.0,t,f,t,30,365,5.0,5.0,0.12,Puglia,1,3,1,0,1,50,38,2864,190,571,1,5.0
70747,within an hour,f,243.0,t,t,t,0,0,5.0,5.0,0.05,Puglia,1,3,1,0,1,100,100,1532,561,1300,2,4.5
67426,within an hour,f,1.0,t,f,t,30,90,4.57,4.86,0.13,Puglia,1,3,1,0,1,100,100,1734,169,1660,4,4.785
79783,within an hour,f,0.0,t,t,t,0,153,4.67,4.67,1.52,Puglia,1,2,1,0,1,100,100,1724,129,239,5,4.835
74018,within an hour,f,2.0,t,t,t,22,357,5.0,4.5,0.26,Puglia,1,7,1,1,1,100,100,2061,215,991,2,4.6899999999999995
76364,within an hour,t,1.0,t,t,t,20,168,5.0,5.0,0.29,Puglia,1,5,1,0,1,100,100,3040,64,797,1,5.0
65580,within an hour,f,1.0,t,f,t,29,364,5.0,4.0,0.02,Puglia,1,2,0,0,1,100,100,2019,1664,1664,7,5.0
61838,within an hour,f,2.0,t,t,t,0,0,5.0,5.0,0.1,Puglia,1,4,1,1,1,100,100,2514,215,1629,7,5.0
76624,within an hour,f,95.0,t,t,t,0,0,4.0,4.25,0.26,Puglia,1,8,1,1,1,100,100,3374,161,530,7,4.5
81796,within an hour,f,0.0,t,t,t,30,365,5.0,5.0,0.46,Puglia,1,2,1,0,1,100,100,216,164,192,2,5.0
65637,within a few hours,f,2.0,t,t,t,23,63,4.92,4.77,0.24,Puglia,1,7,1,1,1,100,64,2022,216,1698,2,4.92
71512,within an hour,f,1.0,t,f,t,0,0,4.83,4.83,0.17,Puglia,1,2,1,0,1,100,100,2166,906,1296,3,4.75
63123,a few days or more,f,1.0,t,t,t,28,363,4.0,3.67,0.05,Puglia,1,6,1,1,1,0,0,2872,916,2032,1,5.0
78925,within a few hours,f,3.0,t,t,t,22,357,4.0,4.0,0.41,Puglia,1,6,1,1,1,100,88,3278,129,280,2,5.0
63430,within an hour,t,1.0,t,t,t,24,264,4.98,4.97,0.84,Puglia,1,4,0,1,1,100,100,3489,148,2195,4,4.97
67226,within an hour,f,1.0,t,t,t,30,365,4.44,4.67,0.17,Puglia,1,3,1,0,1,100,75,1749,191,1674,4,4.835
66283,within an hour,t,76.0,t,t,t,0,171,4.8,4.8,0.09,Puglia,1,10,1,1,1,100,100,2030,197,1718,5,5.0
81010,within an hour,f,2.0,t,t,t,29,364,5.0,5.0,0.21,Puglia,1,1,0,0,1,100,100,2770,203,203,7,5.0
74077,within an hour,f,3.0,t,t,t,23,358,4.67,4.79,1.24,Puglia,1,6,1,1,1,91,99,2017,87,1004,2,4.68
81231,within an hour,f,3.0,t,t,t,0,0,4.8,4.8,0.98,Puglia,1,2,1,0,1,80,96,1231,150,215,1,4.9
74203,within an hour,f,2.0,t,f,t,25,360,5.0,5.0,0.15,Puglia,1,2,1,0,1,100,100,1023,559,843,2,5.0
68606,within a few hours,f,5.0,t,t,t,27,345,4.61,4.7,0.5,Puglia,1,3,1,0,1,90,79,1639,151,1634,3,4.9350000000000005
60423,within an hour,f,3.0,t,t,t,0,332,4.39,4.18,0.68,Puglia,1,6,1,1,1,100,100,2958,158,2801,5,4.515000000000001
65536,within an hour,f,1.0,t,t,t,29,364,4.75,4.25,0.14,Puglia,1,8,1,1,1,100,67,3187,193,929,1,4.75
81969,within an hour,f,6.0,t,t,t,0,0,5.0,5.0,0.58,Puglia,1,2,1,0,1,100,100,2076,138,166,1,5.0
60436,within a few hours,f,1.0,t,t,t,0,191,4.85,4.73,0.51,Puglia,1,7,1,1,1,100,71,2951,188,2427,7,4.8
73344,within an hour,f,4.0,t,t,t,0,220,4.71,4.79,0.46,Puglia,1,8,1,1,1,100,100,1718,129,982,1,5.0
76691,within a few hours,f,0.0,t,t,t,29,179,4.72,4.94,1.01,Puglia,1,8,1,1,1,100,100,2659,165,596,1,5.0
63196,within an hour,f,2.0,t,f,t,30,365,4.33,4.56,0.13,Puglia,1,3,1,0,1,100,100,2390,193,2138,3,4.725
70111,within an hour,f,3.0,t,t,t,23,358,4.86,4.71,0.17,Puglia,1,7,1,1,1,100,33,1567,124,1328,2,4.93
67030,within an hour,f,3.0,t,f,t,29,364,4.0,5.0,0.04,Puglia,1,3,1,0,1,100,83,1765,197,1657,3,4.25
64522,within an hour,f,3.0,t,f,t,29,364,4.5,5.0,0.03,Puglia,1,3,1,0,1,100,100,2115,2028,2064,5,5.0
69388,within an hour,f,4.0,t,t,t,30,365,4.4,4.2,0.35,Puglia,1,2,1,0,1,100,97,1472,179,1330,3,4.9350000000000005
73990,within an hour,f,3.0,t,f,t,28,363,5.0,5.0,0.27,Puglia,1,2,1,0,1,100,30,1398,174,174,3,5.0
69360,within an hour,f,2.0,t,t,t,0,133,5.0,5.0,0.07,Puglia,1,6,1,1,1,100,100,1472,822,950,7,5.0
70250,within a day,f,1.0,t,f,t,29,346,4.84,4.97,0.74,Puglia,1,2,1,0,1,71,100,1400,124,1318,1,4.955
64071,within an hour,f,1.0,t,t,t,0,63,4.78,4.22,0.17,Puglia,1,8,1,1,1,100,100,2529,180,1692,7,5.0
67954,within an hour,f,7.0,t,t,t,27,177,4.67,4.89,0.19,Puglia,1,7,1,1,1,100,86,2549,174,1521,2,4.835
62431,within an hour,f,1.0,t,t,t,28,363,4.0,4.67,0.11,Puglia,1,5,1,1,1,100,50,3061,192,902,1,4.5
81120,within an hour,f,1.0,f,t,t,30,365,3.0,3.0,0.76,Puglia,1,1,0,0,1,100,100,249,158,180,3,3.67
71388,within an hour,f,3.0,t,f,t,0,332,5.0,5.0,0.05,Puglia,1,2,1,0,1,100,100,1348,561,1295,5,5.0
79943,within an hour,f,0.0,t,t,t,0,119,4.86,4.93,2.32,Puglia,1,2,1,0,1,100,100,299,169,243,2,4.535
63863,within an hour,t,2.0,t,t,t,29,364,4.93,4.98,0.82,Puglia,1,5,1,1,1,100,74,2174,182,2121,2,4.975
82053,within an hour,f,0.0,t,t,t,29,364,5.0,5.0,0.33,Puglia,1,6,1,1,1,100,57,1706,153,153,1,5.0
63880,within an hour,f,16.0,t,t,t,24,358,4.36,4.36,0.88,Puglia,1,6,1,1,1,92,94,2893,168,2029,1,4.805
70912,within an hour,f,2.0,t,f,t,0,120,5.0,5.0,0.07,Puglia,1,2,1,0,1,100,100,1357,921,931,3,5.0
67464,within an hour,t,1.0,t,t,t,0,0,4.84,4.98,0.78,Puglia,1,3,1,0,1,100,93,1732,145,1708,4,4.81
80080,within a day,f,1.0,t,t,t,26,194,5.0,5.0,0.35,Puglia,1,5,1,1,1,83,96,2325,203,235,3,5.0
70541,within an hour,f,1.0,t,t,t,0,0,4.88,5.0,0.5,Puglia,1,7,1,1,1,100,50,2102,163,541,5,5.0
60066,within a few hours,f,1.0,t,t,t,28,359,5.0,5.0,0.14,Puglia,1,5,1,1,1,75,20,3198,929,2845,2,4.5
70052,within an hour,f,1.0,t,f,t,29,364,4.69,4.85,0.32,Puglia,1,2,1,0,1,100,100,1412,187,1297,3,4.85
60600,within an hour,f,2.0,t,f,t,0,243,4.92,4.88,0.27,Puglia,1,4,1,0,1,100,60,3180,207,2793,3,4.85
73191,within an hour,f,1.0,t,t,t,28,268,5.0,5.0,0.03,Puglia,1,5,1,1,1,100,0,1635,923,923,3,5.0
64722,within an hour,t,9.0,t,t,t,0,0,5.0,4.67,0.07,Puglia,1,11,1,1,1,100,94,2791,1295,1304,2,5.0
78430,within an hour,f,29.0,t,t,t,12,12,5.0,5.0,0.2,Puglia,1,9,1,1,1,55,100,2884,232,365,1,5.0
77899,within an hour,t,2.0,t,t,t,29,350,4.83,4.83,0.35,Puglia,1,2,1,0,1,100,78,2395,144,578,5,4.915
65474,within an hour,f,1.0,t,t,t,29,364,4.4,4.8,0.11,Puglia,1,5,1,1,1,100,100,2029,1293,1424,3,5.0
66538,within an hour,f,1.0,t,f,t,0,201,4.8,5.0,0.34,Puglia,1,3,1,0,1,100,88,1815,154,957,5,5.0
82165,within an hour,f,1.0,t,t,t,26,305,4.92,4.92,4.81,Puglia,1,5,1,1,1,100,100,2372,74,143,1,5.0
79946,within an hour,t,0.0,t,t,t,0,116,5.0,5.0,1.05,Puglia,1,1,0,0,1,100,100,2143,173,262,2,5.0
64481,within an hour,f,1.0,t,t,t,27,320,4.71,4.86,0.1,Puglia,1,6,1,1,1,100,50,2866,917,2067,5,5.0
79871,within an hour,f,1.0,t,t,t,27,362,5.0,5.0,0.41,Puglia,1,2,1,0,1,100,100,335,191,208,5,5.0
62364,within an hour,f,1.0,t,f,t,29,364,4.4,4.6,0.14,Puglia,1,3,1,0,1,100,86,2455,185,2405,7,4.4
68259,within an hour,f,6.0,t,t,t,0,182,4.73,4.73,0.28,Puglia,1,6,1,1,1,100,100,2642,211,1662,1,4.87
77057,within an hour,f,0.0,t,f,t,30,365,5.0,5.0,0.16,Puglia,1,2,1,0,1,100,100,732,557,613,1,5.0
67546,within an hour,f,2.0,t,t,t,12,281,5.0,5.0,0.06,Puglia,1,5,1,1,1,100,100,1731,252,1058,2,5.0
79303,within an hour,t,11.0,t,t,t,0,0,5.0,4.83,0.81,Puglia,1,7,1,1,1,100,98,2922,140,283,1,5.0
59629,within a few hours,t,6.0,t,t,t,30,365,4.82,4.82,0.37,Puglia,1,7,1,1,1,100,76,3813,156,2803,1,4.925
76390,within an hour,t,76.0,t,t,t,0,154,5.0,5.0,0.11,Puglia,1,10,1,1,1,100,100,2030,229,594,5,5.0
73547,within a day,f,864.0,t,t,t,0,0,4.44,4.67,0.31,Puglia,1,4,1,1,1,74,100,3051,157,928,2,4.33
68034,within an hour,f,2.0,t,t,t,0,28,4.83,5.0,0.14,Puglia,1,5,1,1,1,100,100,2520,192,1328,4,5.0
64565,within an hour,f,2.0,t,f,t,28,268,4.5,5.0,0.03,Puglia,1,3,1,0,1,100,100,2106,1280,2035,5,5.0
73539,within an hour,t,1.0,t,f,t,0,154,4.83,4.92,0.38,Puglia,1,2,1,0,1,100,100,1066,175,1022,1,4.92
80881,within a day,f,0.0,t,t,t,30,365,5.0,5.0,0.17,Puglia,1,2,1,0,1,100,100,1021,234,234,6,5.0
69675,within a few hours,t,2.0,t,f,t,29,89,4.69,5.0,0.7,Puglia,1,1,0,0,1,100,83,1441,139,1309,1,4.8100000000000005
67230,within an hour,f,4.0,t,t,t,28,363,5.0,5.0,0.07,Puglia,1,9,1,1,1,100,100,2476,191,1296,2,5.0
60017,within an hour,f,1.0,t,t,t,30,365,5.0,5.0,0.01,Puglia,1,4,1,0,1,100,0,3235,3106,3106,1,5.0
77129,a few days or more,f,27.0,t,t,t,0,0,1.0,4.0,0.26,Puglia,1,7,1,0,1,0,97,3322,177,177,1,1.0
71373,within an hour,f,3.0,t,t,t,29,269,5.0,5.0,0.02,Puglia,1,7,1,1,1,100,83,1383,1300,1300,5,5.0
80591,within an hour,f,0.0,t,t,t,0,212,4.33,4.67,0.63,Puglia,1,2,1,0,1,100,100,634,190,205,4,4.835
71420,within an hour,f,1.0,t,f,t,29,364,3.5,4.0,0.12,Puglia,1,2,1,0,1,100,80,1333,200,1321,1,4.375
67773,within an hour,f,4.0,t,t,t,0,259,4.68,4.91,0.4,Puglia,1,4,1,0,1,100,100,3265,208,1700,4,4.645
78048,within a few hours,f,105.0,t,t,t,0,0,2.0,5.0,0.35,Puglia,1,7,1,1,1,86,96,1573,148,148,1,4.0
62550,within an hour,f,2.0,t,t,t,0,92,5.0,5.0,0.06,Puglia,1,6,1,1,1,100,100,2507,208,1044,1,5.0
70303,within an hour,f,1.0,t,f,t,28,178,4.5,4.5,0.05,Puglia,1,1,0,0,1,100,100,1395,939,1312,4,4.5
67591,within a few hours,f,4.0,t,t,t,0,243,5.0,5.0,0.02,Puglia,1,6,1,1,1,100,100,2592,1654,1654,4,5.0
75206,within an hour,f,5.0,t,t,t,30,203,5.0,5.0,0.1,Puglia,1,5,1,1,1,100,83,974,535,953,5,5.0
61048,within an hour,t,15.0,t,t,t,0,101,4.83,4.83,0.11,Puglia,1,7,1,1,1,100,100,3481,187,1677,7,4.9
66363,a few days or more,f,1.0,t,t,t,0,151,4.83,4.67,0.21,Puglia,1,7,1,1,1,0,100,1838,187,936,7,4.915
79859,a few days or more,t,0.0,t,t,t,23,200,5.0,5.0,1.4,Puglia,1,2,1,0,1,100,100,304,191,277,3,4.9
69332,within an hour,f,3.0,t,f,t,24,338,4.86,5.0,0.15,Puglia,1,2,1,0,1,100,17,1476,952,1452,1,4.93
66493,within an hour,t,2.0,t,t,t,25,86,4.85,4.73,1.88,Puglia,1,3,1,0,1,100,100,2105,94,1788,2,4.915
63209,within an hour,f,4.0,t,t,t,30,33,5.0,5.0,0.06,Puglia,1,6,1,1,1,100,100,2804,949,1669,2,5.0
68846,within an hour,f,1.0,t,f,t,25,85,5.0,5.0,0.05,Puglia,1,2,1,0,1,100,100,2154,1041,1290,10,5.0
62610,within an hour,f,2.0,t,t,t,0,184,4.5,5.0,0.14,Puglia,1,5,1,0,1,100,100,3646,212,927,7,5.0
66427,within an hour,f,2.0,t,t,t,0,273,4.71,4.65,0.31,Puglia,1,8,1,1,1,100,100,1839,571,1685,2,5.0
65944,within an hour,f,7.0,t,t,t,0,101,2.0,5.0,0.06,Puglia,1,5,1,1,1,100,100,2000,572,572,3,1.5
82190,within an hour,f,0.0,t,t,t,23,358,5.0,5.0,0.68,Puglia,1,2,1,0,1,100,100,138,106,106,2,5.0
78298,within an hour,f,3.0,t,t,t,29,364,5.0,5.0,0.18,Puglia,1,5,1,1,1,100,100,893,191,557,4,5.0
59815,within an hour,f,1.0,t,t,t,9,341,4.77,4.86,0.15,Puglia,1,9,1,1,1,100,0,3490,1292,3188,1,4.9
76405,within an hour,t,5.0,t,t,t,27,91,5.0,5.0,0.17,Puglia,1,3,1,0,1,100,100,3114,116,768,7,5.0
72458,within an hour,f,1.0,t,f,t,29,179,5.0,5.0,0.06,Puglia,1,2,1,0,1,100,0,1202,927,1048,1,4.25
67067,within an hour,t,1.0,t,t,t,20,170,4.93,4.88,3.28,Puglia,1,6,1,1,1,100,100,1762,111,1747,1,4.955
72555,within an hour,f,28.0,t,t,t,0,212,4.0,4.33,0.09,Puglia,1,6,1,0,1,100,98,1407,927,1052,1,3.67
70071,within an hour,f,1.0,t,f,t,0,266,5.0,5.0,0.07,Puglia,1,6,1,1,1,100,100,1409,201,1278,5,5.0
68227,within an hour,f,4.0,t,t,t,29,31,5.0,5.0,0.04,Puglia,1,8,1,1,1,100,100,2455,870,1438,1,5.0
71008,within an hour,f,6.0,t,t,t,23,263,5.0,5.0,0.1,Puglia,1,6,1,1,1,100,100,2137,561,938,7,5.0
70788,within an hour,f,2.0,t,t,t,29,364,5.0,4.75,0.14,Puglia,1,5,1,1,1,100,100,1364,196,931,4,5.0
64678,within an hour,f,2.0,t,t,t,21,254,5.0,5.0,0.2,Puglia,1,8,1,1,1,100,100,2326,210,210,3,5.0
72419,within an hour,f,1.0,t,f,t,0,91,5.0,5.0,0.04,Puglia,1,2,1,0,1,100,100,1665,898,898,1,5.0
75494,a few days or more,f,0.0,t,f,t,29,89,5.0,5.0,0.07,Puglia,1,2,1,0,1,0,0,1248,923,928,3,5.0
72129,within an hour,f,4.0,t,t,t,0,198,4.5,4.0,0.37,Puglia,1,2,1,0,1,100,100,2152,209,225,4,3.5
61909,within a day,t,1.0,t,t,t,28,164,4.93,4.98,0.55,Puglia,1,7,1,0,1,100,80,2503,178,2399,7,4.965
78729,within an hour,f,0.0,t,t,t,0,304,5.0,5.0,0.13,Puglia,1,8,1,1,1,100,60,2078,176,521,2,5.0
64046,within a few hours,f,2.0,t,f,t,29,364,4.17,3.83,0.11,Puglia,1,3,1,0,1,100,60,2150,912,1651,4,4.085
77099,within an hour,f,28.0,t,t,t,0,212,4.5,4.5,0.41,Puglia,1,6,1,0,1,100,98,1407,178,210,1,5.0
72812,within a few hours,f,6.0,t,t,t,0,0,3.5,3.5,0.12,Puglia,1,6,1,1,1,100,87,1170,552,567,3,4.0
65794,within an hour,f,1.0,t,f,t,0,96,4.81,4.94,0.49,Puglia,1,2,0,0,1,100,100,1983,122,1948,2,4.87
67315,within an hour,f,10.0,t,t,t,2,334,5.0,4.67,0.06,Puglia,1,7,1,1,1,64,63,2126,201,1652,1,5.0
76294,within an hour,f,10.0,t,t,t,2,81,4.76,4.62,0.86,Puglia,1,5,1,1,1,100,100,2150,97,792,1,4.855
61808,within a day,f,5.0,t,t,t,27,362,4.0,4.67,0.12,Puglia,1,3,1,0,1,100,35,2519,187,2393,3,4.61
80943,within a few hours,f,6.0,t,t,t,30,365,3.91,4.36,1.95,Puglia,1,2,1,0,1,100,99,1490,81,231,1,4.18
65674,within an hour,f,1.0,t,t,t,27,362,5.0,5.0,0.02,Puglia,1,6,1,1,1,100,100,2009,1889,1889,2,5.0
73407,within an hour,f,2.0,t,t,t,24,359,4.5,4.75,0.14,Puglia,1,6,1,0,1,100,100,1078,199,938,1,5.0
71404,within an hour,f,1.0,t,t,t,23,340,5.0,5.0,0.61,Puglia,1,5,1,1,1,100,100,1333,67,1293,1,5.0
71556,within an hour,t,2.0,t,t,t,29,153,5.0,5.0,0.39,Puglia,1,7,1,1,1,100,87,1680,231,1299,4,5.0
62675,a few days or more,f,1.0,t,t,t,27,362,5.0,5.0,0.07,Puglia,1,6,1,1,1,33,100,2726,1527,1722,1,4.75
68223,within an hour,t,2.0,t,f,t,27,177,5.0,5.0,0.83,Puglia,1,3,1,0,1,100,100,2039,158,1662,1,4.99
74431,within an hour,f,1.0,t,t,t,28,363,5.0,5.0,0.1,Puglia,1,7,1,1,1,100,100,1599,188,925,3,4.835
68799,within an hour,f,377.0,t,t,t,30,356,5.0,4.88,0.39,Puglia,1,5,1,0,1,100,99,1883,132,1360,1,5.0
60429,within an hour,f,1.0,t,f,t,23,358,5.0,4.0,0.19,Puglia,1,2,1,0,1,100,50,2959,219,219,1,5.0
81480,within an hour,f,5.0,t,t,t,30,180,4.0,4.5,0.43,Puglia,1,7,1,1,1,100,100,1933,187,200,2,4.25
78536,within an hour,t,1.0,t,t,t,29,179,5.0,5.0,0.98,Puglia,1,6,0,1,1,100,100,565,173,215,4,5.0
60791,within an hour,f,2.0,t,f,t,30,90,4.2,4.6,0.08,Puglia,1,3,1,0,1,100,100,2829,213,2022,6,4.300000000000001
78902,within a few hours,f,1.0,t,t,t,24,359,4.17,4.33,0.66,Puglia,1,6,0,1,1,100,100,491,187,333,4,4.335
81837,within an hour,f,4.0,t,t,t,30,365,5.0,5.0,0.22,Puglia,1,1,0,0,1,100,100,268,201,201,5,5.0
65677,within a day,t,4.0,t,t,t,29,364,5.0,5.0,0.24,Puglia,1,6,1,1,1,100,100,3135,201,1657,6,5.0
61264,within an hour,f,17.0,t,f,t,0,0,5.0,5.0,0.03,Puglia,1,2,1,0,1,100,80,2698,986,986,3,5.0
72434,within a few hours,f,405.0,t,t,t,0,189,5.0,4.0,0.03,Puglia,1,7,1,1,1,96,72,1217,929,929,1,5.0
64699,within an hour,f,1.0,t,t,t,27,177,5.0,5.0,0.23,Puglia,1,5,1,1,1,100,100,2212,193,193,6,5.0
70290,within an hour,f,243.0,t,t,t,0,0,4.5,4.67,0.96,Puglia,1,3,1,0,1,100,100,1532,150,1375,2,4.9
64977,within an hour,f,12.0,t,t,t,29,179,4.5,4.5,0.03,Puglia,1,6,1,1,1,100,85,2608,205,2020,6,5.0
68711,within a day,f,6.0,t,f,t,22,352,5.0,5.0,0.1,Puglia,1,2,1,0,1,100,100,1651,792,992,1,5.0
71900,within an hour,t,3.0,t,f,t,28,268,4.97,4.97,1.12,Puglia,1,4,1,1,1,100,98,2619,163,948,2,4.97
66242,within an hour,f,2.0,t,t,t,30,180,4.86,4.95,1.01,Puglia,1,7,0,1,1,100,100,1854,138,1790,4,4.865
63086,within an hour,f,5.0,t,t,t,10,224,5.0,5.0,0.19,Puglia,1,3,1,0,1,100,100,2367,124,1463,7,5.0
80124,within an hour,f,1.0,t,t,t,30,365,3.0,4.0,0.22,Puglia,1,2,1,0,1,100,67,610,200,200,2,5.0
